date,mxf_dealer_long_oi,mxf_dealer_short_oi,mxf_dealer_net_oi,mxf_foreigner_long_oi,mxf_foreigner_short_oi,mxf_foreigner_net_oi,mxf_trust_long_oi,mxf_trust_short_oi,mxf_trust_net_oi,mxf_long_oi,mxf_short_oi,mxf_net_oi
2017-11-14,17564,16182,1382,3178,3692,-514,127,0,127,20869,19874,995
2017-11-15,3095,9320,-6225,2592,1026,1566,135,315,-180,5822,10661,-4839
2017-11-16,4575,10492,-5917,4613,800,3813,95,315,-220,9283,11607,-2324
2017-11-17,6067,8599,-2532,5835,203,5632,95,315,-220,11997,9117,2880
2017-11-20,6702,9375,-2673,3477,189,3288,87,339,-252,10266,9903,363
2017-11-21,8159,8777,-618,4724,160,4564,87,363,-276,12970,9300,3670
2017-11-22,10055,8196,1859,5366,159,5207,87,371,-284,15508,8726,6782
2017-11-23,10748,7949,2799,5538,159,5379,87,24,63,16373,8132,8241
2017-11-24,10126,8315,1811,5187,219,4968,95,0,95,15408,8534,6874
2017-11-27,7629,12485,-4856,2756,381,2375,95,0,95,10480,12866,-2386
2017-11-28,7222,13624,-6402,2967,581,2386,64,0,64,10253,14205,-3952
2017-11-29,7081,14287,-7206,3287,417,2870,48,0,48,10416,14704,-4288
2017-11-30,5550,18160,-12610,2367,3887,-1520,48,0,48,7965,22047,-14082
2017-12-01,6011,18376,-12365,2695,2575,120,48,420,-372,8754,21371,-12617
2017-12-04,6271,17976,-11705,3443,1730,1713,48,420,-372,9762,20126,-10364
2017-12-05,6152,19353,-13201,3340,2260,1080,48,420,-372,9540,22033,-12493
2017-12-06,5167,22265,-17098,1764,4658,-2894,48,420,-372,6979,27343,-20364
2017-12-07,5278,22708,-17430,2554,4210,-1656,48,420,-372,7880,27338,-19458
2017-12-08,4872,21922,-17050,2686,4311,-1625,48,420,-372,7606,26653,-19047
2017-12-11,4925,20188,-15263,2008,3861,-1853,48,420,-372,6981,24469,-17488
2017-12-12,5619,19353,-13734,1965,3365,-1400,47,420,-373,7631,23138,-15507
2017-12-13,6617,20220,-13603,2183,2653,-470,47,420,-373,8847,23293,-14446
2017-12-14,9463,19832,-10369,2218,1788,430,47,420,-373,11728,22040,-10312
2017-12-15,9207,19262,-10055,1899,2537,-638,47,420,-373,11153,22219,-11066
2017-12-18,7332,19264,-11932,3230,1739,1491,71,420,-349,10633,21423,-10790
2017-12-19,7743,19454,-11711,2765,1902,863,71,0,71,10579,21356,-10777
2017-12-20,5537,8253,-2716,2702,849,1853,39,40,-1,8278,9142,-864
2017-12-21,5006,9818,-4812,1422,1509,-87,39,56,-17,6467,11383,-4916
2017-12-22,6287,9757,-3470,1954,1557,397,39,56,-17,8280,11370,-3090
2017-12-25,6085,10407,-4322,2299,1237,1062,39,56,-17,8423,11700,-3277
2017-12-26,4959,11920,-6961,863,1387,-524,39,56,-17,5861,13363,-7502
2017-12-27,6729,12228,-5499,2794,1050,1744,39,56,-17,9562,13334,-3772
2017-12-28,8984,12903,-3919,3735,1019,2716,39,24,15,12758,13946,-1188
2017-12-29,9274,12676,-3402,4380,1067,3313,39,24,15,13693,13767,-74
2018-01-02,12583,11706,877,4938,1102,3836,39,24,15,17560,12832,4728
2018-01-03,14967,12210,2757,4984,975,4009,39,24,15,19990,13209,6781
2018-01-04,17742,12897,4845,5445,1005,4440,39,8,31,23226,13910,9316
2018-01-05,19176,13944,5232,5184,501,4683,39,8,31,24399,14453,9946
2018-01-08,19759,14273,5486,6927,815,6112,55,0,55,26741,15088,11653
2018-01-09,21880,15408,6472,7808,588,7220,295,0,295,29983,15996,13987
2018-01-10,19900,14247,5653,8006,596,7410,295,0,295,28201,14843,13358
2018-01-11,21251,14407,6844,8479,610,7869,295,0,295,30025,15017,15008
2018-01-12,21641,13451,8190,8480,774,7706,295,0,295,30416,14225,16191
2018-01-15,24112,14067,10045,8119,654,7465,295,0,295,32526,14721,17805
2018-01-16,24129,13075,11054,8324,876,7448,55,16,39,32508,13967,18541
2018-01-17,15672,6114,9558,4099,373,3726,39,16,23,19810,6503,13307
2018-01-18,15382,5340,10042,4179,2015,2164,39,40,-1,19600,7395,12205
2018-01-19,17347,6172,11175,5744,2213,3531,249,0,249,23340,8385,14955
2018-01-22,19148,7360,11788,3346,2548,798,249,0,249,22743,9908,12835
2018-01-23,18519,9402,9117,2522,2755,-233,289,0,289,21330,12157,9173
2018-01-24,15736,12261,3475,2780,1830,950,289,0,289,18805,14091,4714
2018-01-25,16496,13337,3159,5121,1722,3399,289,0,289,21906,15059,6847
2018-01-26,15905,12540,3365,4953,629,4324,289,0,289,21147,13169,7978
2018-01-29,15710,12766,2944,5706,643,5063,79,0,79,21495,13409,8086
2018-01-30,13673,13821,-148,5738,539,5199,79,0,79,19490,14360,5130
2018-01-31,14270,13831,439,7003,1423,5580,79,0,79,21352,15254,6098
2018-02-01,13341,12653,688,5623,1530,4093,79,0,79,19043,14183,4860
2018-02-02,13567,13413,154,3780,1216,2564,79,0,79,17426,14629,2797
2018-02-05,13579,14518,-939,792,1387,-595,79,0,79,14450,15905,-1455
2018-02-06,17141,21597,-4456,2771,2603,168,79,0,79,19991,24200,-4209
2018-02-07,16842,19497,-2655,1777,1130,647,79,0,79,18698,20627,-1929
2018-02-08,15181,19364,-4183,2354,1779,575,79,0,79,17614,21143,-3529
2018-02-09,14635,21267,-6632,1288,1327,-39,79,0,79,16002,22594,-6592
2018-02-12,14775,20186,-5411,1501,2206,-705,77,0,77,16353,22392,-6039
2018-02-21,11314,12028,-714,2972,937,2035,287,40,247,14573,13005,1568
2018-02-22,10045,12579,-2534,134,3095,-2961,287,40,247,10466,15714,-5248
2018-02-23,11471,12706,-1235,2184,1618,566,287,40,247,13942,14364,-422
2018-02-26,11166,12858,-1692,287,1980,-1693,287,40,247,11740,14878,-3138
2018-02-27,10970,13242,-2272,1249,2243,-994,288,40,248,12507,15525,-3018
2018-03-01,11631,13464,-1833,806,1139,-333,288,40,248,12725,14643,-1918
2018-03-02,12031,13632,-1601,792,1482,-690,288,40,248,13111,15154,-2043
2018-03-05,11678,14261,-2583,625,3392,-2767,288,40,248,12591,17693,-5102
2018-03-06,13804,14679,-875,2087,993,1094,288,40,248,16179,15712,467
2018-03-07,12359,15311,-2952,824,1682,-858,288,40,248,13471,17033,-3562
2018-03-08,14511,16492,-1981,5985,891,5094,288,40,248,20784,17423,3361
2018-03-09,15579,16534,-955,4937,915,4022,288,40,248,20804,17489,3315
2018-03-12,19896,18715,1181,7711,875,6836,288,40,248,27895,19630,8265
2018-03-13,22126,20874,1252,9761,993,8768,288,40,248,32175,21907,10268
2018-03-14,21869,20381,1488,6956,1376,5580,288,40,248,29113,21797,7316
2018-03-15,23869,22061,1808,8647,1724,6923,288,40,248,32804,23825,8979
2018-03-16,23107,21678,1429,6724,2052,4672,48,220,-172,29879,23950,5929
2018-03-19,21708,18603,3105,5162,2083,3079,48,220,-172,26918,20906,6012
2018-03-20,23338,19021,4317,5524,2454,3070,48,220,-172,28910,21695,7215
2018-03-21,14541,7756,6785,2809,2053,756,38,210,-172,17388,10019,7369
2018-03-22,13742,9940,3802,2388,1952,436,48,220,-172,16178,12112,4066
2018-03-23,15658,13322,2336,1043,3417,-2374,258,10,248,16959,16749,210
2018-03-26,15156,10043,5113,952,2520,-1568,258,10,248,16366,12573,3793
2018-03-27,14369,9299,5070,1672,2220,-548,258,10,248,16299,11529,4770
2018-03-28,14422,11396,3026,387,6773,-6386,258,10,248,15067,18179,-3112
2018-03-29,14417,12111,2306,1413,4516,-3103,78,40,38,15908,16667,-759
2018-03-30,14558,10946,3612,3890,3242,648,78,40,38,18526,14228,4298
2018-03-31,15548,10746,4802,3940,3236,704,78,40,38,19566,14022,5544
2018-04-02,15119,11086,4033,2118,2612,-494,78,40,38,17315,13738,3577
2018-04-03,15013,12731,2282,1381,5039,-3658,78,40,38,16472,17810,-1338
2018-04-09,17586,11919,5667,3214,2073,1141,78,40,38,20878,14032,6846
2018-04-10,17619,9766,7853,3671,2716,955,78,40,38,21368,12522,8846
2018-04-11,19773,9340,10433,3509,1889,1620,94,40,54,23376,11269,12107
2018-04-12,18999,11302,7697,3601,2617,984,94,40,54,22694,13959,8735
2018-04-13,19086,10214,8872,5090,2644,2446,94,40,54,24270,12898,11372
2018-04-16,19472,10174,9298,4273,2852,1421,94,40,54,23839,13066,10773
2018-04-17,16892,14240,2652,4968,6041,-1073,78,40,38,21938,20321,1617
2018-04-18,13541,8071,5470,492,4231,-3739,258,40,218,14291,12342,1949
2018-04-19,18634,9466,9168,4964,1367,3597,258,40,218,23856,10873,12983
2018-04-20,14359,9456,4903,250,12916,-12666,78,40,38,14687,22412,-7725
2018-04-23,12713,10050,2663,367,14895,-14528,78,40,38,13158,24985,-11827
2018-04-24,10442,11214,-772,250,14393,-14143,78,40,38,10770,25647,-14877
2018-04-25,10958,11034,-76,482,13587,-13105,78,40,38,11518,24661,-13143
2018-04-26,11006,11066,-60,211,14458,-14247,78,40,38,11295,25564,-14269
2018-04-27,13513,11402,2111,869,11456,-10587,78,40,38,14460,22898,-8438
2018-04-30,14640,11572,3068,1118,13208,-12090,90,40,50,15848,24820,-8972
2018-05-02,13260,9474,3786,964,13228,-12264,90,40,50,14314,22742,-8428
2018-05-03,12941,10159,2782,530,16075,-15545,90,40,50,13561,26274,-12713
2018-05-04,12267,10411,1856,619,4917,-4298,90,40,50,12976,15368,-2392
2018-05-07,12779,10155,2624,1859,4323,-2464,90,40,50,14728,14518,210
2018-05-08,16026,10015,6011,3271,2556,715,90,40,50,19387,12611,6776
2018-05-09,17891,8151,9740,3119,2240,879,86,40,46,21096,10431,10665
2018-05-10,21796,9819,11977,2316,2400,-84,86,40,46,24198,12259,11939
2018-05-11,24201,9264,14937,5599,1909,3690,86,40,46,29886,11213,18673
2018-05-14,25231,9159,16072,5806,1965,3841,86,40,46,31123,11164,19959
2018-05-15,24843,9633,15210,4940,1964,2976,46,0,46,29829,11597,18232
2018-05-16,10233,5623,4610,2147,465,1682,46,0,46,12426,6088,6338
2018-05-17,10284,6661,3623,354,1306,-952,76,0,76,10714,7967,2747
2018-05-18,10059,6969,3090,373,1380,-1007,76,0,76,10508,8349,2159
2018-05-21,13266,7428,5838,1593,2075,-482,76,0,76,14935,9503,5432
2018-05-22,14235,7716,6519,477,3195,-2718,76,0,76,14788,10911,3877
2018-05-23,12908,7378,5530,343,3910,-3567,76,0,76,13327,11288,2039
2018-05-24,14399,7657,6742,690,2319,-1629,76,0,76,15165,9976,5189
2018-05-25,15231,7710,7521,473,2200,-1727,76,0,76,15780,9910,5870
2018-05-28,16533,7427,9106,335,2015,-1680,76,0,76,16944,9442,7502
2018-05-29,17542,7744,9798,174,2822,-2648,46,0,46,17762,10566,7196
2018-05-30,12854,9824,3030,62,8279,-8217,46,0,46,12962,18103,-5141
2018-05-31,13898,9753,4145,280,7359,-7079,46,0,46,14224,17112,-2888
2018-06-01,15845,9192,6653,631,4339,-3708,46,0,46,16522,13531,2991
2018-06-04,19654,8896,10758,1470,1014,456,46,0,46,21170,9910,11260
2018-06-05,20536,8722,11814,1250,1846,-596,46,0,46,21832,10568,11264
2018-06-06,27896,9173,18723,1159,2773,-1614,46,0,46,29101,11946,17155
2018-06-07,27806,9449,18357,837,5208,-4371,46,0,46,28689,14657,14032
2018-06-08,27222,9520,17702,582,8074,-7492,46,0,46,27850,17594,10256
2018-06-11,27127,9775,17352,619,10627,-10008,46,0,46,27792,20402,7390
2018-06-12,27570,9954,17616,673,11541,-10868,46,0,46,28289,21495,6794
2018-06-13,27521,9925,17596,401,12033,-11632,46,0,46,27968,21958,6010
2018-06-14,23059,11424,11635,210,15711,-15501,46,0,46,23315,27135,-3820
2018-06-15,23088,11494,11594,1120,15293,-14173,34,0,34,24242,26787,-2545
2018-06-19,21467,12825,8642,446,18327,-17881,46,0,46,21959,31152,-9193
2018-06-20,11272,12349,-1077,1457,510,947,46,0,46,12775,12859,-84
2018-06-21,10937,12124,-1187,960,2893,-1933,46,0,46,11943,15017,-3074
2018-06-22,10191,13087,-2896,591,6383,-5792,74,0,74,10856,19470,-8614
2018-06-25,9224,12259,-3035,366,6663,-6297,83,0,83,9673,18922,-9249
2018-06-26,8334,12477,-4143,464,7567,-7103,86,0,86,8884,20044,-11160
2018-06-27,8270,12876,-4606,106,8693,-8587,86,0,86,8462,21569,-13107
2018-06-28,8736,13837,-5101,354,11533,-11179,87,0,87,9177,25370,-16193
2018-06-29,10925,13980,-3055,906,7438,-6532,87,0,87,11918,21418,-9500
2018-07-02,10682,12915,-2233,836,6791,-5955,92,0,92,11610,19706,-8096
2018-07-03,10709,11710,-1001,497,8322,-7825,94,0,94,11300,20032,-8732
2018-07-04,11048,12564,-1516,666,8531,-7865,103,0,103,11817,21095,-9278
2018-07-05,11303,14563,-3260,749,13304,-12555,105,0,105,12157,27867,-15710
2018-07-06,11476,13647,-2171,687,13398,-12711,113,0,113,12276,27045,-14769
2018-07-09,14009,15025,-1016,1376,9980,-8604,118,0,118,15503,25005,-9502
2018-07-10,15978,14554,1424,1038,7739,-6701,133,0,133,17149,22293,-5144
2018-07-11,14782,13759,1023,905,9290,-8385,138,0,138,15825,23049,-7224
2018-07-12,18295,14280,4015,2031,6051,-4020,138,0,138,20464,20331,133
2018-07-13,22509,13399,9110,1973,6064,-4091,138,0,138,24620,19463,5157
2018-07-16,24173,12482,11691,1663,7370,-5707,140,0,140,25976,19852,6124
2018-07-17,23124,13791,9333,1389,9526,-8137,139,0,139,24652,23317,1335
2018-07-18,13483,10836,2647,436,1832,-1396,139,0,139,14058,12668,1390
2018-07-19,15485,11965,3520,2475,1825,650,140,0,140,18100,13790,4310
2018-07-20,18910,12702,6208,7756,1710,6046,146,0,146,26812,14412,12400
2018-07-23,18998,11353,7645,5909,1791,4118,148,0,148,25055,13144,11911
2018-07-24,19077,11274,7803,4770,2404,2366,151,0,151,23998,13678,10320
2018-07-25,18661,11066,7595,4856,2191,2665,125,0,125,23642,13257,10385
2018-07-26,19718,11737,7981,8821,2071,6750,126,0,126,28665,13808,14857
2018-07-27,21695,14496,7199,12148,2008,10140,126,0,126,33969,16504,17465
2018-07-30,21775,13295,8480,11106,2085,9021,126,0,126,33007,15380,17627
2018-07-31,22393,13588,8805,11717,1947,9770,127,0,127,34237,15535,18702
2018-08-01,22192,13104,9088,12115,1950,10165,134,0,134,34441,15054,19387
2018-08-02,20385,12882,7503,1071,5330,-4259,134,0,134,21590,18212,3378
2018-08-03,20856,14391,6465,2599,3917,-1318,134,0,134,23589,18308,5281
2018-08-06,22366,16039,6327,2186,2377,-191,134,0,134,24686,18416,6270
2018-08-07,21956,16755,5201,2575,2182,393,134,0,134,24665,18937,5728
2018-08-08,24195,18772,5423,4099,1640,2459,134,0,134,28428,20412,8016
2018-08-09,24033,18032,6001,4873,1650,3223,143,0,143,29049,19682,9367
2018-08-10,22508,18305,4203,4037,1701,2336,144,0,144,26689,20006,6683
2018-08-13,19398,20585,-1187,743,8210,-7467,144,0,144,20285,28795,-8510
2018-08-14,19986,22386,-2400,1003,4427,-3424,144,0,144,21133,26813,-5680
2018-08-15,13850,14969,-1119,199,5644,-5445,144,0,144,14193,20613,-6420
2018-08-16,13378,14710,-1332,1222,340,882,146,0,146,14746,15050,-304
2018-08-17,15726,15397,329,426,2943,-2517,146,0,146,16298,18340,-2042
2018-08-20,14919,15302,-383,267,2402,-2135,146,0,146,15332,17704,-2372
2018-08-21,14038,12915,1123,778,1318,-540,146,0,146,14962,14233,729
2018-08-22,15234,11335,3899,1873,1445,428,146,0,146,17253,12780,4473
2018-08-23,16700,9756,6944,2580,593,1987,146,0,146,19426,10349,9077
2018-08-24,15228,11421,3807,1361,500,861,146,0,146,16735,11921,4814
2018-08-27,15862,12036,3826,3242,454,2788,146,0,146,19250,12490,6760
2018-08-28,18017,12402,5615,2850,417,2433,146,0,146,21013,12819,8194
2018-08-29,21722,11647,10075,4151,276,3875,146,0,146,26019,11923,14096
2018-08-30,23359,11811,11548,5530,307,5223,146,0,146,29035,12118,16917
2018-08-31,23428,11583,11845,2946,1610,1336,138,0,138,26512,13193,13319
2018-09-03,21699,12914,8785,3164,2982,182,138,0,138,25001,15896,9105
2018-09-04,21755,13083,8672,3537,2686,851,138,0,138,25430,15769,9661
2018-09-05,23293,14904,8389,2323,3119,-796,138,0,138,25754,18023,7731
2018-09-06,23254,15544,7710,2461,830,1631,138,0,138,25853,16374,9479
2018-09-07,25142,17517,7625,1975,2172,-197,138,0,138,27255,19689,7566
2018-09-10,20786,18780,2006,526,1916,-1390,138,0,138,21450,20696,754
2018-09-11,19167,19205,-38,389,4197,-3808,138,0,138,19694,23402,-3708
2018-09-12,19867,21484,-1617,212,6568,-6356,138,0,138,20217,28052,-7835
2018-09-13,17981,22661,-4680,241,4638,-4397,138,0,138,18360,27299,-8939
2018-09-14,20348,18328,2020,1804,2461,-657,138,0,138,22290,20789,1501
2018-09-17,22183,20369,1814,205,6263,-6058,138,0,138,22526,26632,-4106
2018-09-18,21436,20899,537,326,4658,-4332,138,0,138,21900,25557,-3657
2018-09-19,11889,14452,-2563,2025,87,1938,138,0,138,14052,14539,-487
2018-09-20,9174,13174,-4000,137,1505,-1368,138,0,138,9449,14679,-5230
2018-09-21,12966,14773,-1807,5051,212,4839,126,0,126,18143,14985,3158
2018-09-25,14929,14512,417,2393,276,2117,126,0,126,17448,14788,2660
2018-09-26,15034,13794,1240,1888,723,1165,126,0,126,17048,14517,2531
2018-09-27,16185,14499,1686,2764,141,2623,126,0,126,19075,14640,4435
2018-09-28,14712,13182,1530,495,990,-495,126,0,126,15333,14172,1161
2018-10-01,16597,12801,3796,1346,611,735,126,0,126,18069,13412,4657
2018-10-02,11958,13446,-1488,387,1817,-1430,126,0,126,12471,15263,-2792
2018-10-03,11813,15143,-3330,759,791,-32,126,0,126,12698,15934,-3236
2018-10-04,11698,21305,-9607,29,3413,-3384,126,0,126,11853,24718,-12865
2018-10-05,12572,25659,-13087,397,5461,-5064,126,0,126,13095,31120,-18025
2018-10-08,12908,27084,-14176,78,6595,-6517,126,0,126,13112,33679,-20567
2018-10-09,13846,29462,-15616,463,7198,-6735,125,0,125,14434,36660,-22226
2018-10-11,15892,26067,-10175,1932,2773,-841,125,0,125,17949,28840,-10891
2018-10-12,16660,24065,-7405,2324,3219,-895,125,0,125,19109,27284,-8175
2018-10-15,16439,24623,-8184,2151,3845,-1694,122,0,122,18712,28468,-9756
2018-10-16,14158,21919,-7761,2349,4615,-2266,122,0,122,16629,26534,-9905
2018-10-17,9938,14469,-4531,734,2503,-1769,122,0,122,10794,16972,-6178
2018-10-18,9119,15734,-6615,859,4092,-3233,122,0,122,10100,19826,-9726
2018-10-19,8643,13779,-5136,781,3868,-3087,122,0,122,9546,17647,-8101
2018-10-22,8667,14057,-5390,152,7430,-7278,122,0,122,8941,21487,-12546
2018-10-23,7596,13935,-6339,225,9354,-9129,122,0,122,7943,23289,-15346
2018-10-24,8162,15665,-7503,730,6557,-5827,122,0,122,9014,22222,-13208
2018-10-25,8554,13602,-5048,107,6747,-6640,122,0,122,8783,20349,-11566
2018-10-26,8279,13356,-5077,765,5106,-4341,127,0,127,9171,18462,-9291
2018-10-29,8838,13864,-5026,1129,3063,-1934,127,0,127,10094,16927,-6833
2018-10-30,8908,13608,-4700,1786,3140,-1354,127,0,127,10821,16748,-5927
2018-10-31,10377,14603,-4226,2352,2291,61,127,0,127,12856,16894,-4038
2018-11-01,10406,13838,-3432,2276,2751,-475,131,0,131,12813,16589,-3776
2018-11-02,11780,13294,-1514,5155,2414,2741,131,0,131,17066,15708,1358
2018-11-05,11093,12886,-1793,1743,2828,-1085,131,0,131,12967,15714,-2747
2018-11-06,10276,12574,-2298,1704,3089,-1385,131,0,131,12111,15663,-3552
2018-11-07,12370,15077,-2707,3441,2460,981,131,0,131,15942,17537,-1595
2018-11-08,12560,13180,-620,6572,2598,3974,131,0,131,19263,15778,3485
2018-11-09,10224,12722,-2498,4063,3239,824,131,0,131,14418,15961,-1543
2018-11-12,11372,14634,-3262,4937,2656,2281,131,0,131,16440,17290,-850
2018-11-13,13508,13908,-400,2183,2881,-698,131,0,131,15822,16789,-967
2018-11-14,13751,13565,186,4451,2807,1644,131,0,131,18333,16372,1961
2018-11-15,15111,13886,1225,5646,2605,3041,131,0,131,20888,16491,4397
2018-11-16,11862,12179,-317,4225,2991,1234,131,0,131,16218,15170,1048
2018-11-19,12091,13261,-1170,6350,2872,3478,129,0,129,18570,16133,2437
2018-11-20,10834,13256,-2422,1966,3902,-1936,129,0,129,12929,17158,-4229
2018-11-21,10803,6431,4372,734,906,-172,129,0,129,11666,7337,4329
2018-11-22,9562,5896,3666,216,1508,-1292,129,0,129,9907,7404,2503
2018-11-23,8499,7380,1119,917,1756,-839,129,0,129,9545,9136,409
2018-11-26,10803,6809,3994,1911,1521,390,129,0,129,12843,8330,4513
2018-11-27,11038,6476,4562,363,3002,-2639,129,0,129,11530,9478,2052
2018-11-28,13431,6950,6481,2963,1025,1938,113,0,113,16507,7975,8532
2018-11-29,11787,6966,4821,4865,930,3935,113,0,113,16765,7896,8869
2018-11-30,10369,6977,3392,3817,1045,2772,113,0,113,14299,8022,6277
2018-12-03,14183,8254,5929,5751,799,4952,113,0,113,20047,9053,10994
2018-12-04,11685,7156,4529,2288,1024,1264,113,0,113,14086,8180,5906
2018-12-05,9083,9763,-680,647,1221,-574,113,0,113,9843,10984,-1141
2018-12-06,9495,12548,-3053,169,2250,-2081,113,0,113,9777,14798,-5021
2018-12-07,8439,11551,-3112,4513,915,3598,113,0,113,13065,12466,599
2018-12-10,8783,12596,-3813,3018,1217,1801,113,0,113,11914,13813,-1899
2018-12-11,8096,13153,-5057,4726,1106,3620,113,0,113,12935,14259,-1324
2018-12-12,8768,10387,-1619,2340,788,1552,113,0,113,11221,11175,46
2018-12-13,9837,9986,-149,4450,508,3942,113,0,113,14400,10494,3906
2018-12-14,10734,14590,-3856,3540,638,2902,113,0,113,14387,15228,-841
2018-12-17,10817,15719,-4902,6931,792,6139,83,0,83,17831,16511,1320
2018-12-18,11237,14688,-3451,2849,2299,550,83,0,83,14169,16987,-2818
2018-12-19,7922,8870,-948,1714,128,1586,83,0,83,9719,8998,721
2018-12-20,8640,9815,-1175,418,4919,-4501,83,0,83,9141,14734,-5593
2018-12-21,9372,10121,-749,651,6451,-5800,83,0,83,10106,16572,-6466
2018-12-22,9522,10917,-1395,617,11353,-10736,83,0,83,10222,22270,-12048
2018-12-24,9504,10725,-1221,679,5356,-4677,83,0,83,10266,16081,-5815
2018-12-25,10180,9856,324,233,7354,-7121,83,0,83,10496,17210,-6714
2018-12-26,10488,10362,126,67,7745,-7678,83,0,83,10638,18107,-7469
2018-12-27,11571,11295,276,1694,993,701,83,0,83,13348,12288,1060
2018-12-28,13683,11127,2556,2242,1150,1092,83,0,83,16008,12277,3731
2019-01-02,9440,11424,-1984,180,3746,-3566,83,0,83,9703,15170,-5467
2019-01-03,8658,13145,-4487,2320,3288,-968,83,0,83,11061,16433,-5372
2019-01-04,8457,14536,-6079,3289,2666,623,83,0,83,11829,17202,-5373
2019-01-07,8773,11968,-3195,4665,1246,3419,83,0,83,13521,13214,307
2019-01-08,10088,11441,-1353,5703,1057,4646,83,0,83,15874,12498,3376
2019-01-09,19309,10656,8653,3646,911,2735,83,0,83,23038,11567,11471
2019-01-10,19856,11029,8827,3761,844,2917,83,0,83,23700,11873,11827
2019-01-11,20907,11179,9728,6251,899,5352,83,0,83,27241,12078,15163
2019-01-14,20316,11071,9245,4073,2880,1193,83,0,83,24472,13951,10521
2019-01-15,16680,9145,7535,5012,1051,3961,83,0,83,21775,10196,11579
2019-01-16,10844,5550,5294,2694,365,2329,83,0,83,13621,5915,7706
2019-01-17,11002,5317,5685,6384,249,6135,83,0,83,17469,5566,11903
2019-01-18,10736,4901,5835,6391,334,6057,83,0,83,17210,5235,11975
2019-01-21,10108,5308,4800,4882,228,4654,83,0,83,15073,5536,9537
2019-01-22,11359,5558,5801,3692,639,3053,83,0,83,15134,6197,8937
2019-01-23,11383,5983,5400,2452,3797,-1345,83,0,83,13918,9780,4138
2019-01-24,10670,5007,5663,4070,2741,1329,83,0,83,14823,7748,7075
2019-01-25,11035,2758,8277,8760,181,8579,83,0,83,19878,2939,16939
2019-01-28,10797,3808,6989,7180,211,6969,83,0,83,18060,4019,14041
2019-01-29,10443,4595,5848,3697,1746,1951,83,0,83,14223,6341,7882
2019-01-30,8781,5804,2977,3526,2836,690,83,0,83,12390,8640,3750
2019-02-11,10681,7092,3589,5059,738,4321,83,0,83,15823,7830,7993
