date,txf_dealer_long_oi,txf_dealer_short_oi,txf_dealer_net_oi,txf_foreigner_long_oi,txf_foreigner_short_oi,txf_foreigner_net_oi,txf_trust_long_oi,txf_trust_short_oi,txf_trust_net_oi,txf_long_oi,txf_short_oi,txf_net_oi,mxf_dealer_long_oi,mxf_dealer_short_oi,mxf_dealer_net_oi,mxf_foreigner_long_oi,mxf_foreigner_short_oi,mxf_foreigner_net_oi,mxf_trust_long_oi,mxf_trust_short_oi,mxf_trust_net_oi,mxf_long_oi,mxf_short_oi,mxf_net_oi,buy_top5_oi_call,buy_top5_percent_call,buy_top10_oi_call,buy_top10_percent_call,sell_top5_oi_call,sell_top5_percent_call,sell_top10_oi_call,sell_top10_percent_call,total_call,buy_top5_oi_put,buy_top5_percent_put,buy_top10_oi_put,buy_top10_percent_put,sell_top5_oi_put,sell_top5_percent_put,sell_top10_oi_put,sell_top10_percent_put,total_put,buy_top5_oi_future,buy_top5_percent_future,buy_top10_oi_future,buy_top10_percent_future,sell_top5_oi_future,sell_top5_percent_future,sell_top10_oi_future,sell_top10_percent_future,total_future,open,high,low,close,volume
2010-01-22,9441,7415,2026,17883,36295,-18412,1483,1234,249,28807,44944,-16137,2562,4563,-2001,221,404,-183,0,0,0,2783,4967,-2184,95341,28.1,134775,39.7,109429,32.3,139484,41.1,339285,142401,43.9,189653,58.5,71317,22.0,100929,31.1,324268,14606,22.1,22307,33.7,20000,30.2,30215,45.6,66225,8019.0,8023.0,7884.0,7897.0,126740
2010-01-25,10485,5958,4527,18592,39532,-20940,1537,1126,411,30614,46616,-16002,3109,4731,-1622,1056,454,602,0,0,0,4165,5185,-1020,102139,27.4,144487,38.8,120855,32.4,153217,41.1,372845,164195,46.0,210433,59.0,82059,23.0,114794,32.2,356861,15154,22.1,22872,33.4,21039,30.7,32252,47.1,68454,7822.0,7912.0,7802.0,7852.0,87477
2010-01-26,8738,5670,3068,19874,35288,-15414,1426,1999,-573,30038,42957,-12919,3580,3452,128,175,234,-59,0,0,0,3755,3686,69,117303,27.1,164791,38.0,152249,35.1,191580,44.2,433470,150031,43.6,202149,58.7,86791,25.2,119029,34.6,344220,14022,21.9,21540,33.7,18400,28.8,28026,43.8,63960,7832.0,7886.0,7520.0,7556.0,182130
2010-01-27,7437,6458,979,20519,36478,-15959,1456,1561,-105,29412,44497,-15085,3409,2766,643,170,312,-142,0,0,0,3579,3078,501,123791,26.6,176040,37.8,164981,35.4,207149,44.5,465755,159159,43.4,210371,57.3,96568,26.3,133380,36.3,367062,14702,22.5,21884,33.5,18015,27.6,27841,42.7,65244,7574.0,7633.0,7509.0,7534.0,116963
2010-01-28,7592,5144,2448,21078,34941,-13863,1439,1753,-314,30109,41838,-11729,3574,2418,1156,1058,244,814,0,10,-10,4632,2672,1960,122379,26.0,177113,37.6,152432,32.4,192253,40.8,470973,175935,44.1,225300,56.5,102361,25.7,141418,35.5,398847,15584,25.0,22716,36.5,17826,28.6,26471,42.5,62246,7579.0,7745.0,7555.0,7699.0,117356
2010-01-29,7318,6032,1286,21634,34388,-12754,1462,1898,-436,30414,42318,-11904,3363,3149,214,630,211,419,0,20,-20,3993,3380,613,134067,26.3,191806,37.7,166866,32.8,212513,41.7,509058,170698,42.8,221356,55.6,102499,25.7,141136,35.4,398389,16180,25.5,23273,36.7,17234,27.2,25975,41.0,63429,7552.0,7633.0,7442.0,7580.0,148605
2010-02-01,8386,6591,1795,22969,35218,-12249,1508,2123,-615,32863,43932,-11069,3677,4082,-405,313,901,-588,0,20,-20,3990,5003,-1013,129840,23.8,191784,35.2,177511,32.6,230628,42.3,544651,173795,43.4,225716,56.4,107702,26.9,144129,36.0,400468,18707,27.2,26001,37.8,17554,25.5,27567,40.1,68824,7569.0,7634.0,7442.0,7513.0,133007
2010-02-02,8924,7622,1302,26914,33045,-6131,1595,2285,-690,37433,42952,-5519,5236,5572,-336,192,1360,-1168,0,20,-20,5428,6952,-1524,132309,23.8,197489,35.6,186472,33.6,238041,42.9,555299,160974,41.0,214085,54.6,108560,27.7,148209,37.8,392247,21050,29.3,28929,40.3,18908,26.3,29366,40.9,71850,7580.0,7603.0,7346.0,7371.0,143485
2010-02-03,8852,7718,1134,26397,33125,-6728,1695,2032,-337,36944,42875,-5931,5877,5776,101,230,132,98,0,20,-20,6107,5928,179,130253,22.8,204229,35.8,176161,30.9,232865,40.8,570354,161029,39.9,216356,53.6,114694,28.4,153795,38.1,403486,21976,31.3,28907,41.2,18629,26.6,29289,41.7,70158,7456.0,7528.0,7390.0,7501.0,139624
2010-02-04,7652,8196,-544,26355,30921,-4566,1775,2021,-246,35782,41138,-5356,5806,6483,-677,160,185,-25,0,20,-20,5966,6688,-722,131452,22.7,202588,35.0,180232,31.1,235312,40.7,578759,167579,40.5,223659,54.0,112538,27.2,150700,36.4,413936,22622,33.0,29107,42.5,18062,26.4,28384,41.5,68462,7503.0,7538.0,7460.0,7507.0,90229
2010-02-05,6610,9013,-2403,29140,31849,-2709,1575,2047,-472,37325,42909,-5584,5077,7409,-2332,164,128,36,0,25,-25,5241,7562,-2321,150019,24.0,227658,36.5,205068,32.8,270753,43.4,624562,148800,40.4,210808,57.2,107968,29.3,150113,40.7,368688,22779,32.5,29960,42.8,21645,30.9,31454,44.9,70071,7300.0,7321.0,7130.0,7201.0,127511
2010-02-06,6003,8625,-2622,29132,32963,-3831,1667,2388,-721,36802,43976,-7174,5330,6458,-1128,201,335,-134,0,25,-25,5531,6818,-1287,159458,24.5,239225,36.7,220894,33.9,287699,44.1,652110,144270,39.4,209242,57.2,109379,29.9,152165,41.6,365949,21295,29.7,28519,39.7,20559,28.6,31829,44.3,71776,7229.0,7236.0,7056.0,7155.0,102594
2010-02-08,4679,8833,-4154,31218,31967,-749,1664,2156,-492,37561,42956,-5395,6581,6320,261,302,281,21,0,25,-25,6883,6626,257,179386,26.2,261492,38.3,230795,33.8,302322,44.2,683530,139145,36.4,207629,54.2,113709,29.7,156971,41.0,382729,21238,29.9,28005,39.5,20367,28.7,30662,43.2,70965,7155.0,7235.0,7125.0,7160.0,99368
2010-02-09,5211,7568,-2357,31165,32382,-1217,1544,1527,17,37920,41477,-3557,4562,5304,-742,744,267,477,0,25,-25,5306,5596,-290,193258,27.8,282703,40.7,224080,32.3,297899,42.9,694655,151396,36.7,224613,54.5,117553,28.5,162962,39.5,412463,20716,30.2,27948,40.8,21570,31.5,32264,47.1,68534,7171.0,7344.0,7151.0,7316.0,115841
2010-02-10,5526,8095,-2569,33069,32135,934,1583,1509,74,40178,41739,-1561,3972,4395,-423,615,271,344,0,25,-25,4587,4691,-104,215216,29.8,317772,43.9,222135,30.7,296955,41.1,723317,168441,37.7,234150,52.3,122824,27.5,176036,39.4,447291,22390,33.7,29476,44.3,19443,29.3,30167,45.4,66471,7350.0,7479.0,7345.0,7419.0,117786
2010-02-22,4953,2698,2255,21066,24089,-3023,1544,1248,296,27563,28035,-472,354,2522,-2168,68,927,-859,0,25,-25,422,3474,-3052,98899,39.9,124390,50.2,96596,39.0,125064,50.5,247614,94716,40.6,133391,57.2,78932,33.8,106102,45.5,233208,16265,33.9,22714,47.4,14924,31.1,21769,45.4,47922,7708.0,7708.0,7553.0,7558.0,49687
2010-02-23,5915,3268,2647,20897,24098,-3201,1547,1221,326,28359,28587,-228,1627,2655,-1028,79,737,-658,0,25,-25,1706,3417,-1711,100393,35.4,131501,46.3,100544,35.4,132147,46.6,283740,102003,37.7,144891,53.6,86026,31.8,118842,44.0,270283,16016,31.1,23056,44.8,14989,29.1,22260,43.2,51498,7534.0,7552.0,7451.0,7535.0,90651
2010-02-24,5239,3561,1678,23413,25576,-2163,1532,1277,255,30184,30414,-230,635,4169,-3534,107,579,-472,0,25,-25,742,4773,-4031,104522,33.1,141551,44.9,108000,34.2,143075,45.3,315542,105889,35.5,149540,50.1,91814,30.7,127387,42.7,298598,16662,30.3,22999,41.8,15480,28.1,22794,41.4,55033,7468.0,7545.0,7458.0,7480.0,83099
2010-02-25,4346,4880,-534,27152,26875,277,1446,1492,-46,32944,33247,-303,1507,3248,-1741,82,877,-795,0,25,-25,1589,4150,-2561,107479,30.2,145938,41.0,117840,33.1,159710,44.9,355660,110072,34.7,155985,49.2,95052,30.0,128841,40.6,317302,18201,29.8,25074,41.0,16289,26.6,24353,39.8,61149,7505.0,7522.0,7335.0,7368.0,124223
2010-02-26,4359,4679,-320,26523,27316,-793,1428,1703,-275,32310,33698,-1388,1644,2905,-1261,112,923,-811,0,25,-25,1756,3853,-2097,107069,28.4,146409,38.8,121100,32.1,165409,43.8,377442,113326,34.6,159239,48.6,95394,29.1,128657,39.3,327397,18631,30.7,25107,41.4,16473,27.2,24532,40.4,60669,7378.0,7434.0,7341.0,7383.0,91371
2010-03-01,8604,4126,4478,29156,28262,894,1431,1547,-116,39191,33935,5256,1272,1661,-389,162,400,-238,0,25,-25,1434,2086,-652,104797,27.8,145932,38.7,117751,31.3,160796,42.7,376678,121881,34.4,167422,47.2,94617,26.7,137469,38.8,354350,19571,31.3,28356,45.3,16678,26.7,25372,40.6,62552,7413.0,7605.0,7395.0,7575.0,118336
2010-03-02,8491,4153,4338,28426,28334,92,1454,1279,175,38371,33766,4605,1389,1820,-431,161,728,-567,0,25,-25,1550,2573,-1023,107289,27.5,150833,38.7,119969,30.8,163631,42.0,389564,121052,32.9,168185,45.8,93983,25.6,137417,37.4,367571,19224,31.0,28213,45.5,17159,27.7,25405,41.0,62028,7595.0,7649.0,7569.0,7601.0,85761
2010-03-03,8405,4039,4366,27957,27896,61,1450,1284,166,37812,33219,4593,1736,1421,315,135,618,-483,0,25,-25,1871,2064,-193,112755,27.9,157827,39.1,125908,31.2,170211,42.1,403909,117917,31.7,164676,44.3,88836,23.9,134523,36.2,372100,18615,30.1,27600,44.6,16849,27.2,25180,40.7,61898,7596.0,7664.0,7578.0,7611.0,90229
2010-03-04,5786,4513,1273,30529,27153,3376,1447,1305,142,37762,32971,4791,2218,1454,764,149,840,-691,0,0,0,2367,2294,73,118426,27.7,165926,38.8,133405,31.2,175137,41.0,427421,123913,31.1,172916,43.4,107043,26.9,152946,38.4,398305,19781,31.5,28655,45.6,16605,26.4,24803,39.5,62784,7622.0,7639.0,7463.0,7526.0,117200
2010-03-05,7568,4947,2621,30629,28075,2554,1444,1400,44,39641,34422,5219,2402,1191,1211,136,1117,-981,0,0,0,2538,2308,230,124108,28.8,175787,40.8,122627,28.4,167613,38.9,431335,131737,31.9,179562,43.4,107981,26.1,154054,37.3,413381,19482,31.5,29210,47.3,16794,27.2,25012,40.5,61791,7603.0,7692.0,7558.0,7659.0,117270
2010-03-08,8928,5608,3320,31772,27595,4177,1447,1329,118,42147,34532,7615,2550,999,1551,118,1306,-1188,0,0,0,2668,2305,363,125007,28.9,180952,41.9,118579,27.4,166968,38.6,432104,130750,29.7,179412,40.7,110801,25.2,163397,37.1,440481,20170,31.3,30391,47.2,16230,25.2,25213,39.2,64391,7729.0,7758.0,7686.0,7755.0,78128
2010-03-09,9044,5742,3302,31912,27937,3975,1450,1134,316,42406,34813,7593,2949,896,2053,108,1380,-1272,0,0,0,3057,2276,781,131072,29.7,187550,42.5,121609,27.6,167485,38.0,440851,133534,29.2,184389,40.4,118374,25.9,169620,37.1,456880,19860,30.6,30898,47.6,16781,25.8,25249,38.9,64918,7771.0,7774.0,7724.0,7764.0,57308
2010-03-10,9900,6129,3771,32208,29144,3064,1450,1070,380,43558,36343,7215,2367,1075,1292,98,1083,-985,0,0,0,2465,2158,307,131689,29.2,187838,41.6,119632,26.5,164991,36.6,451224,140799,29.9,192366,40.9,119522,25.4,173632,36.9,470493,21423,32.4,32385,49.0,16732,25.3,24729,37.4,66046,7771.0,7792.0,7703.0,7769.0,80818
2010-03-11,9915,5640,4275,33536,30863,2673,1585,1039,546,45036,37542,7494,2413,1415,998,91,1234,-1143,0,0,0,2504,2649,-145,131348,28.3,186122,40.1,115730,24.9,165051,35.6,464158,148203,30.5,202694,41.8,117349,24.2,176080,36.3,485189,22548,32.9,33771,49.3,16544,24.1,25549,37.3,68564,7800.0,7808.0,7731.0,7757.0,84883
2010-03-12,8914,6338,2576,33093,31758,1335,1592,1042,550,43599,39138,4461,1945,1745,200,79,1074,-995,0,0,0,2024,2819,-795,134903,28.6,190226,40.3,113675,24.1,164913,34.9,472449,148079,29.9,204935,41.3,117318,23.7,181618,36.6,496010,21680,32.2,32969,48.9,17704,26.3,25878,38.4,67429,7785.0,7788.0,7711.0,7754.0,66469
2010-03-15,9129,8228,901,35287,33417,1870,1438,1394,44,45854,43039,2815,1902,3162,-1260,95,1060,-965,0,0,0,1997,4222,-2225,147311,29.9,202656,41.2,120579,24.5,177874,36.1,492478,148485,29.8,208177,41.7,120259,24.1,183285,36.7,498754,23498,33.6,35317,50.5,19750,28.2,27245,38.9,69987,7756.0,7758.0,7631.0,7655.0,111429
2010-03-16,7278,8153,-875,39061,35620,3441,1437,1346,91,47776,45119,2657,2860,3756,-896,91,512,-421,0,0,0,2951,4268,-1317,154461,30.9,211390,42.3,114261,22.9,171808,34.4,499176,155447,30.2,214509,41.7,129683,25.2,196284,38.2,514387,23717,33.3,34796,48.8,20607,28.9,30011,42.1,71260,7651.0,7707.0,7642.0,7703.0,61394
2010-03-17,4296,2603,1693,19828,19952,-124,1367,755,612,25491,23310,2181,575,2498,-1923,462,76,386,0,0,0,1037,2574,-1537,75177,41.3,99323,54.5,50877,27.9,71168,39.1,182167,47655,33.0,67641,46.9,37229,25.8,50532,35.0,144318,17143,39.6,21491,49.6,12496,28.9,17797,41.1,43308,7750.0,7844.0,7745.0,7842.0,63598
2010-03-18,5562,2838,2724,18290,22349,-4059,1671,738,933,25523,25925,-402,1334,1338,-4,583,840,-257,0,0,0,1917,2178,-261,81166,36.0,110392,49.0,57120,25.3,81534,36.2,225480,64883,34.1,87454,46.0,38769,20.4,57202,30.1,190044,17320,36.9,21941,46.7,12585,26.8,18227,38.8,46994,7837.0,7922.0,7818.0,7850.0,93097
2010-03-19,6221,2907,3314,19137,22351,-3214,1661,740,921,27019,25998,1021,1326,1704,-378,716,866,-150,0,0,0,2042,2570,-528,87567,34.1,123045,47.9,61112,23.8,88073,34.3,256869,70956,34.3,95833,46.3,44592,21.5,62700,30.3,207162,17635,35.8,22661,46.0,12915,26.2,18526,37.6,49261,7850.0,7884.0,7826.0,7867.0,66434
2010-03-22,5446,3324,2122,19216,23234,-4018,1597,868,729,26259,27426,-1167,1847,1863,-16,602,1085,-483,0,0,0,2449,2948,-499,90594,32.7,123433,44.6,63478,22.9,91833,33.2,276773,76033,33.8,102635,45.6,48953,21.8,68875,30.6,225055,17996,35.9,22468,44.8,12636,25.2,18381,36.6,50164,7830.0,7840.0,7745.0,7802.0,92460
2010-03-23,5163,4018,1145,18837,22047,-3210,1612,929,683,25612,26994,-1382,1207,2299,-1092,276,1105,-829,0,0,0,1483,3404,-1921,95356,32.4,127862,43.4,65082,22.1,96269,32.7,294601,81664,33.0,110145,44.5,57420,23.2,79309,32.1,247317,18451,36.4,22309,44.0,12635,24.9,18308,36.1,50748,7850.0,7863.0,7756.0,7804.0,90596
2010-03-24,5431,4416,1015,19744,23743,-3999,1677,1027,650,26852,29186,-2334,1357,3002,-1645,413,1104,-691,0,0,0,1770,4106,-2336,98480,31.5,131002,41.9,63622,20.4,95960,30.7,312479,92905,33.8,124688,45.3,68942,25.1,93726,34.1,275028,18604,34.9,22698,42.6,13179,24.8,19972,37.5,53234,7865.0,7876.0,7804.0,7815.0,84035
2010-03-25,5362,4708,654,19352,25301,-5949,1687,957,730,26401,30966,-4565,1918,3261,-1343,543,1336,-793,0,0,0,2461,4597,-2136,90293,27.7,122958,37.7,64337,19.7,97638,29.9,326552,104196,35.8,136196,46.8,73822,25.4,102632,35.3,291092,18046,33.3,22003,40.6,14246,26.3,21201,39.1,54210,7792.0,7858.0,7716.0,7803.0,129037
2010-03-26,5976,5721,255,20480,18895,1585,1651,1243,408,28107,25859,2248,2074,2806,-732,574,1049,-475,0,0,0,2648,3855,-1207,102107,30.4,135073,40.2,68411,20.4,101716,30.3,335734,109873,34.1,143673,44.6,84901,26.4,121980,37.9,321959,17599,33.5,22547,43.0,11144,21.2,18035,34.4,52495,7809.0,7917.0,7724.0,7886.0,138132
2010-03-29,6405,5833,572,20589,20465,124,1651,1196,455,28645,27494,1151,2202,2364,-162,553,655,-102,0,0,0,2755,3019,-264,108330,31.3,143621,41.6,75343,21.8,111470,32.3,345570,106846,31.6,144341,42.6,79794,23.6,120577,35.6,338453,18443,34.2,23452,43.5,11384,21.1,18590,34.5,53945,7912.0,7966.0,7885.0,7957.0,80247
2010-03-30,6081,6158,-77,20616,21711,-1095,1660,1188,472,28357,29057,-700,1763,2699,-936,182,693,-511,0,0,0,1945,3392,-1447,108348,30.4,146005,41.0,76168,21.4,113922,32.0,356208,108928,30.6,147521,41.4,85729,24.1,132175,37.1,356268,18932,34.2,23550,42.6,12069,21.8,19927,36.0,55300,7977.0,7991.0,7940.0,7961.0,62687
2010-03-31,6356,7156,-800,21006,21957,-951,1590,1255,335,28952,30368,-1416,1954,3776,-1822,436,736,-300,0,0,0,2390,4512,-2122,113688,30.5,151304,40.6,80501,21.6,120256,32.2,373087,115131,30.8,154534,41.3,93976,25.1,142265,38.0,374026,18962,33.8,23504,41.9,13098,23.3,21021,37.5,56117,7946.0,7970.0,7895.0,7906.0,74622
2010-04-01,7652,7188,464,22394,23334,-940,1601,1151,450,31647,31673,-26,3928,2743,1185,741,710,31,0,0,0,4669,3453,1216,119661,30.6,163839,41.9,90664,23.2,130688,33.4,391464,114530,29.2,158012,40.2,94320,24.0,141737,36.1,392790,19271,32.7,24798,42.1,12887,21.9,21011,35.7,58891,7940.0,8041.0,7926.0,8025.0,95385
2010-04-02,7588,6852,736,21676,22222,-546,1601,871,730,30865,29945,920,2393,2674,-281,277,902,-625,0,0,0,2670,3576,-906,126891,31.2,173805,42.7,94270,23.2,140855,34.6,406813,122599,29.6,173799,41.9,101676,24.5,153294,37.0,414714,19523,34.2,25311,44.3,12872,22.5,20181,35.3,57104,8024.0,8047.0,8015.0,8039.0,40155
2010-04-06,7976,6838,1138,26951,25586,1365,1590,855,735,36517,33279,3238,1386,2922,-1536,295,1022,-727,0,0,0,1681,3944,-2263,123986,29.9,175754,42.4,104240,25.2,149113,36.0,414113,130249,29.3,183054,41.2,115026,25.9,172629,38.9,444264,22471,36.0,29622,47.4,12429,19.9,20938,33.5,62449,8071.0,8142.0,8062.0,8096.0,87309
2010-04-07,9358,6760,2598,27267,28169,-902,1596,838,758,38221,35767,2454,1467,3430,-1963,313,1024,-711,0,0,0,1780,4454,-2674,125794,29.5,180993,42.4,111352,26.1,158688,37.2,427105,134019,28.9,186302,40.2,121643,26.2,180063,38.8,463872,22735,34.7,30749,46.9,12922,19.7,21953,33.5,65558,8125.0,8140.0,8095.0,8126.0,62123
2010-04-08,8961,6603,2358,27202,29477,-2275,1611,972,639,37774,37052,722,1473,4484,-3011,219,1625,-1406,0,0,0,1692,6109,-4417,132358,28.9,188835,41.2,119043,26.0,169689,37.0,458175,151011,30.6,209180,42.4,126970,25.7,187462,38.0,493090,23324,35.1,30857,46.4,13263,20.0,22404,33.7,66440,8110.0,8170.0,8045.0,8081.0,127263
2010-04-09,10407,6695,3712,27515,31472,-3957,1607,1210,397,39529,39377,152,2317,4675,-2358,349,1205,-856,0,0,0,2666,5880,-3214,136694,29.2,192069,41.0,117233,25.0,171456,36.6,468373,151620,30.6,208442,42.1,125322,25.3,187085,37.8,494806,23259,34.1,31350,45.9,15175,22.2,24292,35.6,68258,8077.0,8105.0,8046.0,8101.0,71514
2010-04-12,11396,6985,4411,27673,33829,-6156,1562,1212,350,40631,42026,-1395,1948,6098,-4150,257,1419,-1162,0,0,0,2205,7517,-5312,139371,28.9,194700,40.3,118868,24.6,175422,36.3,482840,152726,30.1,211504,41.6,128577,25.3,189509,37.3,508132,23578,32.9,32014,44.7,16350,22.8,26206,36.6,71593,8158.0,8168.0,8086.0,8126.0,79826
2010-04-13,10139,7478,2661,27063,33636,-6573,1614,1434,180,38816,42548,-3732,1867,6260,-4393,307,1429,-1122,0,0,0,2174,7689,-5515,145909,28.5,200223,39.2,126665,24.8,185304,36.2,511345,150461,29.5,210202,41.2,122596,24.0,181649,35.6,510320,23233,32.1,31019,42.9,17374,24.0,26287,36.3,72327,8086.0,8119.0,8013.0,8019.0,118213
2010-04-14,11353,7349,4004,28564,33325,-4761,1562,1262,300,41479,41936,-457,1887,5081,-3194,418,848,-430,0,0,0,2305,5929,-3624,143552,28.0,199317,38.9,130179,25.4,186152,36.4,512105,143562,27.8,206980,40.1,124138,24.0,181205,35.1,516359,23330,32.1,31949,44.0,17649,24.3,26905,37.0,72677,8065.0,8114.0,8038.0,8112.0,79410
2010-04-15,12166,7940,4226,29280,32834,-3554,1563,1180,383,43009,41954,1055,1519,4704,-3185,373,970,-597,0,0,0,1892,5674,-3782,147017,28.5,206789,40.1,134390,26.1,192685,37.4,515332,142894,26.7,207632,38.8,127434,23.8,187891,35.1,535190,24509,33.6,32458,44.5,17731,24.3,27473,37.7,72859,8153.0,8196.0,8130.0,8158.0,82591
2010-04-16,11711,7353,4358,28414,33399,-4985,1355,1281,74,41480,42033,-553,1680,6182,-4502,538,1157,-619,0,0,0,2218,7339,-5121,140853,26.7,203603,38.7,141266,26.8,200787,38.1,526772,147238,27.4,212600,39.6,121269,22.6,186776,34.8,536841,25521,35.3,32764,45.3,17778,24.6,27031,37.3,72393,8147.0,8155.0,8070.0,8102.0,97706
2010-04-19,11993,8544,3449,31038,38502,-7464,1290,1992,-702,44321,49038,-4717,3474,8867,-5393,846,956,-110,0,0,0,4320,9823,-5503,132303,24.0,193292,35.1,149392,27.1,210313,38.2,550747,147851,29.2,207298,41.0,123402,24.4,185228,36.6,506181,27033,33.9,33684,42.3,20527,25.7,30680,38.5,79720,8002.0,8033.0,7821.0,7822.0,132915
2010-04-20,11486,7739,3747,35306,39174,-3868,1245,2101,-856,48037,49014,-977,4408,5167,-759,1121,495,626,0,10,-10,5529,5672,-143,132395,22.8,201435,34.7,165860,28.6,229199,39.5,579958,165065,30.5,233175,43.1,133114,24.6,201964,37.3,541540,29861,36.9,38152,47.1,20355,25.1,30323,37.4,80983,7880.0,7911.0,7825.0,7876.0,90356
2010-04-21,4558,4226,332,24687,23342,1345,1252,1586,-334,30497,29154,1343,397,2159,-1762,897,111,786,0,10,-10,1294,2280,-986,70342,31.9,108002,49.0,63193,28.7,95793,43.5,220451,53928,27.7,80447,41.3,48777,25.0,73159,37.5,194894,19457,36.8,26002,49.2,14599,27.6,21326,40.4,52815,7950.0,7998.0,7923.0,7980.0,75433
2010-04-22,5497,4207,1290,25477,22424,3053,1262,1642,-380,32236,28273,3963,403,2878,-2475,1657,68,1589,0,10,-10,2060,2956,-896,86366,31.4,131638,47.8,70638,25.7,113185,41.1,275320,66593,27.9,100228,42.0,56393,23.6,86614,36.3,238616,19833,34.5,25792,44.8,14232,24.7,22279,38.7,57549,7905.0,7953.0,7843.0,7925.0,116094
2010-04-23,5759,4892,867,25044,21047,3997,1262,1554,-292,32065,27493,4572,772,2755,-1983,2198,324,1874,0,10,-10,2970,3089,-119,93357,31.5,141649,47.8,76221,25.7,120895,40.8,296478,73763,27.7,109025,40.9,66138,24.8,102563,38.5,266496,18864,33.1,25370,44.6,12585,22.1,20107,35.3,56940,7951.0,7983.0,7937.0,7958.0,79346
2010-04-26,8063,4257,3806,25417,23880,1537,1490,741,749,34970,28878,6092,1027,2245,-1218,1076,192,884,0,10,-10,2103,2447,-344,99144,32.3,145385,47.4,80071,26.1,121545,39.6,306930,75864,26.3,114479,39.7,58235,20.2,93814,32.5,288487,19639,33.7,27605,47.4,12907,22.2,20371,35.0,58231,8077.0,8162.0,8070.0,8148.0,87141
2010-04-27,8250,4306,3944,24480,24681,-201,1525,751,774,34255,29738,4517,1115,3639,-2524,743,351,392,0,10,-10,1858,4000,-2142,103488,32.2,145609,45.3,71158,22.2,111884,34.8,321107,81301,26.5,118424,38.6,62044,20.2,97652,31.9,306450,19328,32.8,27263,46.3,12889,21.9,20520,34.8,58907,8148.0,8152.0,8109.0,8130.0,60876
2010-04-28,7701,4276,3425,23975,27069,-3094,1576,861,715,33252,32206,1046,1373,4710,-3337,1009,223,786,0,0,0,2382,4933,-2551,106483,30.1,152923,43.2,81870,23.1,125482,35.5,353884,95037,28.6,137891,41.5,66764,20.1,108972,32.8,331927,18390,30.2,26026,42.7,14325,23.5,22099,36.2,60976,7961.0,8059.0,7920.0,8035.0,116469
2010-04-29,6724,5018,1706,22906,22638,268,1570,896,674,31200,28552,2648,2189,4969,-2780,1407,748,659,0,0,0,3596,5717,-2121,109744,30.8,156823,44.0,78120,21.9,120996,34.0,356391,98531,28.5,139341,40.3,73606,21.3,114952,33.2,345859,18910,32.5,25725,44.2,11833,20.3,18897,32.4,58257,8036.0,8065.0,8011.0,8043.0,70064
2010-04-30,5718,5105,613,22637,24593,-1956,1552,972,580,29907,30670,-763,2307,7437,-5130,595,762,-167,0,0,0,2902,8199,-5297,110115,29.2,157146,41.7,77490,20.6,122618,32.5,376788,104788,28.2,146085,39.3,83543,22.5,126630,34.1,371709,18873,31.1,25013,41.2,13125,21.6,21097,34.8,60700,8128.0,8152.0,7966.0,7989.0,131598
2010-05-03,5178,5065,113,21981,25805,-3824,1275,1069,206,28434,31939,-3505,2415,9771,-7356,903,876,27,0,0,0,3318,10647,-7329,111799,27.3,159300,38.9,83089,20.3,130985,32.0,409439,104276,27.4,149246,39.2,85912,22.5,125676,33.0,381083,18557,29.8,23702,38.1,12989,20.9,21174,34.1,62180,7925.0,8001.0,7876.0,7931.0,116275
2010-05-04,4858,5156,-298,22804,26434,-3630,1437,920,517,29099,32510,-3411,2765,10561,-7796,1283,1027,256,0,0,0,4048,11588,-7540,118656,27.5,167089,38.8,82438,19.1,134512,31.2,431149,105176,26.2,151968,37.9,89946,22.4,131840,32.9,400692,17762,28.0,22329,35.3,13454,21.2,22457,35.5,63330,7968.0,7982.0,7848.0,7880.0,129308
2010-05-05,4897,6453,-1556,21921,27327,-5406,1266,1511,-245,28084,35291,-7207,2356,7981,-5625,2086,1014,1072,0,0,0,4442,8995,-4553,118835,24.3,174412,35.7,99775,20.4,162489,33.3,488345,99187,24.8,157321,39.4,87036,21.8,132529,33.2,399533,15356,23.9,19905,31.0,13359,20.8,22053,34.4,64152,7690.0,7750.0,7649.0,7657.0,139679
2010-05-06,4594,6122,-1528,23006,25271,-2265,1261,1699,-438,28861,33092,-4231,1954,8436,-6482,2781,1177,1604,0,0,0,4735,9613,-4878,116834,21.9,179498,33.6,116378,21.8,185798,34.8,534388,99264,25.1,166266,42.0,91123,23.0,135542,34.3,395436,15859,24.8,20575,32.2,13756,21.5,22003,34.4,63983,7643.0,7669.0,7512.0,7579.0,128579
2010-05-07,5546,6839,-1293,26886,26884,2,1309,1449,-140,33741,35172,-1431,3152,7426,-4274,2062,886,1176,0,0,0,5214,8312,-3098,127134,21.8,201707,34.5,138354,23.7,212869,36.4,584106,115119,29.8,175999,45.5,93992,24.3,135995,35.2,386591,18922,28.5,23838,35.9,15091,22.7,22582,34.0,66484,7352.0,7547.0,7351.0,7502.0,157944
2010-05-10,5105,7195,-2090,28432,24629,3803,1325,1705,-380,34862,33529,1333,4557,7161,-2604,2647,1190,1457,0,0,0,7204,8351,-1147,121935,21.2,198267,34.4,121098,21.0,192778,33.5,576259,103671,26.1,163025,41.1,90981,22.9,132851,33.5,396519,20089,30.1,25524,38.3,15741,23.6,23147,34.7,66672,7564.0,7638.0,7531.0,7637.0,104819
