date,txf_dealer_long_oi,txf_dealer_short_oi,txf_dealer_net_oi,txf_foreigner_long_oi,txf_foreigner_short_oi,txf_foreigner_net_oi,txf_trust_long_oi,txf_trust_short_oi,txf_trust_net_oi,txf_long_oi,txf_short_oi,txf_net_oi,mxf_dealer_long_oi,mxf_dealer_short_oi,mxf_dealer_net_oi,mxf_foreigner_long_oi,mxf_foreigner_short_oi,mxf_foreigner_net_oi,mxf_trust_long_oi,mxf_trust_short_oi,mxf_trust_net_oi,mxf_long_oi,mxf_short_oi,mxf_net_oi,open,high,low,close,volume
2010-01-15,25363,8240,17123,26835,33520,-6685,1467,662,805,53665,42422,11243,6654,2445,4209,208,1942,-1734,0,0,0,6862,4387,2475,8310.0,8385.0,8307.0,8369.0,96104
2010-01-18,25308,8749,16559,26268,36043,-9775,1519,661,858,53095,45453,7642,4889,2315,2574,584,2044,-1460,0,0,0,5473,4359,1114,8300.0,8383.0,8286.0,8353.0,78516
2010-01-19,22880,8825,14055,25616,37465,-11849,1412,769,643,49908,47059,2849,5443,4808,635,162,2915,-2753,0,0,0,5605,7723,-2118,8370.0,8382.0,8230.0,8270.0,121248
2010-01-20,10026,6054,3972,18160,24081,-5921,1305,992,313,29491,31127,-1636,1925,2561,-636,510,663,-153,0,0,0,2435,3224,-789,8306.0,8312.0,8198.0,8215.0,67857
2010-01-21,9610,6548,3062,16087,29321,-13234,1450,1322,128,27147,37191,-10044,1848,5098,-3250,368,379,-11,0,0,0,2216,5477,-3261,8185.0,8213.0,8112.0,8134.0,117077
2010-01-22,9441,7415,2026,17883,36295,-18412,1483,1234,249,28807,44944,-16137,2562,4563,-2001,221,404,-183,0,0,0,2783,4967,-2184,8019.0,8023.0,7884.0,7897.0,126740
2010-01-25,10485,5958,4527,18592,39532,-20940,1537,1126,411,30614,46616,-16002,3109,4731,-1622,1056,454,602,0,0,0,4165,5185,-1020,7822.0,7912.0,7802.0,7852.0,87477
2010-01-26,8738,5670,3068,19874,35288,-15414,1426,1999,-573,30038,42957,-12919,3580,3452,128,175,234,-59,0,0,0,3755,3686,69,7832.0,7886.0,7520.0,7556.0,182130
2010-01-27,7437,6458,979,20519,36478,-15959,1456,1561,-105,29412,44497,-15085,3409,2766,643,170,312,-142,0,0,0,3579,3078,501,7574.0,7633.0,7509.0,7534.0,116963
2010-01-28,7592,5144,2448,21078,34941,-13863,1439,1753,-314,30109,41838,-11729,3574,2418,1156,1058,244,814,0,10,-10,4632,2672,1960,7579.0,7745.0,7555.0,7699.0,117356
2010-01-29,7318,6032,1286,21634,34388,-12754,1462,1898,-436,30414,42318,-11904,3363,3149,214,630,211,419,0,20,-20,3993,3380,613,7552.0,7633.0,7442.0,7580.0,148605
2010-02-01,8386,6591,1795,22969,35218,-12249,1508,2123,-615,32863,43932,-11069,3677,4082,-405,313,901,-588,0,20,-20,3990,5003,-1013,7569.0,7634.0,7442.0,7513.0,133007
2010-02-02,8924,7622,1302,26914,33045,-6131,1595,2285,-690,37433,42952,-5519,5236,5572,-336,192,1360,-1168,0,20,-20,5428,6952,-1524,7580.0,7603.0,7346.0,7371.0,143485
2010-02-03,8852,7718,1134,26397,33125,-6728,1695,2032,-337,36944,42875,-5931,5877,5776,101,230,132,98,0,20,-20,6107,5928,179,7456.0,7528.0,7390.0,7501.0,139624
2010-02-04,7652,8196,-544,26355,30921,-4566,1775,2021,-246,35782,41138,-5356,5806,6483,-677,160,185,-25,0,20,-20,5966,6688,-722,7503.0,7538.0,7460.0,7507.0,90229
2010-02-05,6610,9013,-2403,29140,31849,-2709,1575,2047,-472,37325,42909,-5584,5077,7409,-2332,164,128,36,0,25,-25,5241,7562,-2321,7300.0,7321.0,7130.0,7201.0,127511
2010-02-06,6003,8625,-2622,29132,32963,-3831,1667,2388,-721,36802,43976,-7174,5330,6458,-1128,201,335,-134,0,25,-25,5531,6818,-1287,7229.0,7236.0,7056.0,7155.0,102594
2010-02-08,4679,8833,-4154,31218,31967,-749,1664,2156,-492,37561,42956,-5395,6581,6320,261,302,281,21,0,25,-25,6883,6626,257,7155.0,7235.0,7125.0,7160.0,99368
2010-02-09,5211,7568,-2357,31165,32382,-1217,1544,1527,17,37920,41477,-3557,4562,5304,-742,744,267,477,0,25,-25,5306,5596,-290,7171.0,7344.0,7151.0,7316.0,115841
2010-02-10,5526,8095,-2569,33069,32135,934,1583,1509,74,40178,41739,-1561,3972,4395,-423,615,271,344,0,25,-25,4587,4691,-104,7350.0,7479.0,7345.0,7419.0,117786
2010-02-22,4953,2698,2255,21066,24089,-3023,1544,1248,296,27563,28035,-472,354,2522,-2168,68,927,-859,0,25,-25,422,3474,-3052,7708.0,7708.0,7553.0,7558.0,49687
2010-02-23,5915,3268,2647,20897,24098,-3201,1547,1221,326,28359,28587,-228,1627,2655,-1028,79,737,-658,0,25,-25,1706,3417,-1711,7534.0,7552.0,7451.0,7535.0,90651
2010-02-24,5239,3561,1678,23413,25576,-2163,1532,1277,255,30184,30414,-230,635,4169,-3534,107,579,-472,0,25,-25,742,4773,-4031,7468.0,7545.0,7458.0,7480.0,83099
2010-02-25,4346,4880,-534,27152,26875,277,1446,1492,-46,32944,33247,-303,1507,3248,-1741,82,877,-795,0,25,-25,1589,4150,-2561,7505.0,7522.0,7335.0,7368.0,124223
2010-02-26,4359,4679,-320,26523,27316,-793,1428,1703,-275,32310,33698,-1388,1644,2905,-1261,112,923,-811,0,25,-25,1756,3853,-2097,7378.0,7434.0,7341.0,7383.0,91371
2010-03-01,8604,4126,4478,29156,28262,894,1431,1547,-116,39191,33935,5256,1272,1661,-389,162,400,-238,0,25,-25,1434,2086,-652,7413.0,7605.0,7395.0,7575.0,118336
2010-03-02,8491,4153,4338,28426,28334,92,1454,1279,175,38371,33766,4605,1389,1820,-431,161,728,-567,0,25,-25,1550,2573,-1023,7595.0,7649.0,7569.0,7601.0,85761
2010-03-03,8405,4039,4366,27957,27896,61,1450,1284,166,37812,33219,4593,1736,1421,315,135,618,-483,0,25,-25,1871,2064,-193,7596.0,7664.0,7578.0,7611.0,90229
2010-03-04,5786,4513,1273,30529,27153,3376,1447,1305,142,37762,32971,4791,2218,1454,764,149,840,-691,0,0,0,2367,2294,73,7622.0,7639.0,7463.0,7526.0,117200
2010-03-05,7568,4947,2621,30629,28075,2554,1444,1400,44,39641,34422,5219,2402,1191,1211,136,1117,-981,0,0,0,2538,2308,230,7603.0,7692.0,7558.0,7659.0,117270
2010-03-08,8928,5608,3320,31772,27595,4177,1447,1329,118,42147,34532,7615,2550,999,1551,118,1306,-1188,0,0,0,2668,2305,363,7729.0,7758.0,7686.0,7755.0,78128
2010-03-09,9044,5742,3302,31912,27937,3975,1450,1134,316,42406,34813,7593,2949,896,2053,108,1380,-1272,0,0,0,3057,2276,781,7771.0,7774.0,7724.0,7764.0,57308
2010-03-10,9900,6129,3771,32208,29144,3064,1450,1070,380,43558,36343,7215,2367,1075,1292,98,1083,-985,0,0,0,2465,2158,307,7771.0,7792.0,7703.0,7769.0,80818
2010-03-11,9915,5640,4275,33536,30863,2673,1585,1039,546,45036,37542,7494,2413,1415,998,91,1234,-1143,0,0,0,2504,2649,-145,7800.0,7808.0,7731.0,7757.0,84883
2010-03-12,8914,6338,2576,33093,31758,1335,1592,1042,550,43599,39138,4461,1945,1745,200,79,1074,-995,0,0,0,2024,2819,-795,7785.0,7788.0,7711.0,7754.0,66469
2010-03-15,9129,8228,901,35287,33417,1870,1438,1394,44,45854,43039,2815,1902,3162,-1260,95,1060,-965,0,0,0,1997,4222,-2225,7756.0,7758.0,7631.0,7655.0,111429
2010-03-16,7278,8153,-875,39061,35620,3441,1437,1346,91,47776,45119,2657,2860,3756,-896,91,512,-421,0,0,0,2951,4268,-1317,7651.0,7707.0,7642.0,7703.0,61394
2010-03-17,4296,2603,1693,19828,19952,-124,1367,755,612,25491,23310,2181,575,2498,-1923,462,76,386,0,0,0,1037,2574,-1537,7750.0,7844.0,7745.0,7842.0,63598
2010-03-18,5562,2838,2724,18290,22349,-4059,1671,738,933,25523,25925,-402,1334,1338,-4,583,840,-257,0,0,0,1917,2178,-261,7837.0,7922.0,7818.0,7850.0,93097
2010-03-19,6221,2907,3314,19137,22351,-3214,1661,740,921,27019,25998,1021,1326,1704,-378,716,866,-150,0,0,0,2042,2570,-528,7850.0,7884.0,7826.0,7867.0,66434
2010-03-22,5446,3324,2122,19216,23234,-4018,1597,868,729,26259,27426,-1167,1847,1863,-16,602,1085,-483,0,0,0,2449,2948,-499,7830.0,7840.0,7745.0,7802.0,92460
2010-03-23,5163,4018,1145,18837,22047,-3210,1612,929,683,25612,26994,-1382,1207,2299,-1092,276,1105,-829,0,0,0,1483,3404,-1921,7850.0,7863.0,7756.0,7804.0,90596
2010-03-24,5431,4416,1015,19744,23743,-3999,1677,1027,650,26852,29186,-2334,1357,3002,-1645,413,1104,-691,0,0,0,1770,4106,-2336,7865.0,7876.0,7804.0,7815.0,84035
2010-03-25,5362,4708,654,19352,25301,-5949,1687,957,730,26401,30966,-4565,1918,3261,-1343,543,1336,-793,0,0,0,2461,4597,-2136,7792.0,7858.0,7716.0,7803.0,129037
2010-03-26,5976,5721,255,20480,18895,1585,1651,1243,408,28107,25859,2248,2074,2806,-732,574,1049,-475,0,0,0,2648,3855,-1207,7809.0,7917.0,7724.0,7886.0,138132
2010-03-29,6405,5833,572,20589,20465,124,1651,1196,455,28645,27494,1151,2202,2364,-162,553,655,-102,0,0,0,2755,3019,-264,7912.0,7966.0,7885.0,7957.0,80247
2010-03-30,6081,6158,-77,20616,21711,-1095,1660,1188,472,28357,29057,-700,1763,2699,-936,182,693,-511,0,0,0,1945,3392,-1447,7977.0,7991.0,7940.0,7961.0,62687
2010-03-31,6356,7156,-800,21006,21957,-951,1590,1255,335,28952,30368,-1416,1954,3776,-1822,436,736,-300,0,0,0,2390,4512,-2122,7946.0,7970.0,7895.0,7906.0,74622
2010-04-01,7652,7188,464,22394,23334,-940,1601,1151,450,31647,31673,-26,3928,2743,1185,741,710,31,0,0,0,4669,3453,1216,7940.0,8041.0,7926.0,8025.0,95385
2010-04-02,7588,6852,736,21676,22222,-546,1601,871,730,30865,29945,920,2393,2674,-281,277,902,-625,0,0,0,2670,3576,-906,8024.0,8047.0,8015.0,8039.0,40155
2010-04-06,7976,6838,1138,26951,25586,1365,1590,855,735,36517,33279,3238,1386,2922,-1536,295,1022,-727,0,0,0,1681,3944,-2263,8071.0,8142.0,8062.0,8096.0,87309
2010-04-07,9358,6760,2598,27267,28169,-902,1596,838,758,38221,35767,2454,1467,3430,-1963,313,1024,-711,0,0,0,1780,4454,-2674,8125.0,8140.0,8095.0,8126.0,62123
2010-04-08,8961,6603,2358,27202,29477,-2275,1611,972,639,37774,37052,722,1473,4484,-3011,219,1625,-1406,0,0,0,1692,6109,-4417,8110.0,8170.0,8045.0,8081.0,127263
2010-04-09,10407,6695,3712,27515,31472,-3957,1607,1210,397,39529,39377,152,2317,4675,-2358,349,1205,-856,0,0,0,2666,5880,-3214,8077.0,8105.0,8046.0,8101.0,71514
2010-04-12,11396,6985,4411,27673,33829,-6156,1562,1212,350,40631,42026,-1395,1948,6098,-4150,257,1419,-1162,0,0,0,2205,7517,-5312,8158.0,8168.0,8086.0,8126.0,79826
2010-04-13,10139,7478,2661,27063,33636,-6573,1614,1434,180,38816,42548,-3732,1867,6260,-4393,307,1429,-1122,0,0,0,2174,7689,-5515,8086.0,8119.0,8013.0,8019.0,118213
2010-04-14,11353,7349,4004,28564,33325,-4761,1562,1262,300,41479,41936,-457,1887,5081,-3194,418,848,-430,0,0,0,2305,5929,-3624,8065.0,8114.0,8038.0,8112.0,79410
2010-04-15,12166,7940,4226,29280,32834,-3554,1563,1180,383,43009,41954,1055,1519,4704,-3185,373,970,-597,0,0,0,1892,5674,-3782,8153.0,8196.0,8130.0,8158.0,82591
2010-04-16,11711,7353,4358,28414,33399,-4985,1355,1281,74,41480,42033,-553,1680,6182,-4502,538,1157,-619,0,0,0,2218,7339,-5121,8147.0,8155.0,8070.0,8102.0,97706
2010-04-19,11993,8544,3449,31038,38502,-7464,1290,1992,-702,44321,49038,-4717,3474,8867,-5393,846,956,-110,0,0,0,4320,9823,-5503,8002.0,8033.0,7821.0,7822.0,132915
2010-04-20,11486,7739,3747,35306,39174,-3868,1245,2101,-856,48037,49014,-977,4408,5167,-759,1121,495,626,0,10,-10,5529,5672,-143,7880.0,7911.0,7825.0,7876.0,90356
2010-04-21,4558,4226,332,24687,23342,1345,1252,1586,-334,30497,29154,1343,397,2159,-1762,897,111,786,0,10,-10,1294,2280,-986,7950.0,7998.0,7923.0,7980.0,75433
2010-04-22,5497,4207,1290,25477,22424,3053,1262,1642,-380,32236,28273,3963,403,2878,-2475,1657,68,1589,0,10,-10,2060,2956,-896,7905.0,7953.0,7843.0,7925.0,116094
2010-04-23,5759,4892,867,25044,21047,3997,1262,1554,-292,32065,27493,4572,772,2755,-1983,2198,324,1874,0,10,-10,2970,3089,-119,7951.0,7983.0,7937.0,7958.0,79346
2010-04-26,8063,4257,3806,25417,23880,1537,1490,741,749,34970,28878,6092,1027,2245,-1218,1076,192,884,0,10,-10,2103,2447,-344,8077.0,8162.0,8070.0,8148.0,87141
2010-04-27,8250,4306,3944,24480,24681,-201,1525,751,774,34255,29738,4517,1115,3639,-2524,743,351,392,0,10,-10,1858,4000,-2142,8148.0,8152.0,8109.0,8130.0,60876
2010-04-28,7701,4276,3425,23975,27069,-3094,1576,861,715,33252,32206,1046,1373,4710,-3337,1009,223,786,0,0,0,2382,4933,-2551,7961.0,8059.0,7920.0,8035.0,116469
2010-04-29,6724,5018,1706,22906,22638,268,1570,896,674,31200,28552,2648,2189,4969,-2780,1407,748,659,0,0,0,3596,5717,-2121,8036.0,8065.0,8011.0,8043.0,70064
2010-04-30,5718,5105,613,22637,24593,-1956,1552,972,580,29907,30670,-763,2307,7437,-5130,595,762,-167,0,0,0,2902,8199,-5297,8128.0,8152.0,7966.0,7989.0,131598
2010-05-03,5178,5065,113,21981,25805,-3824,1275,1069,206,28434,31939,-3505,2415,9771,-7356,903,876,27,0,0,0,3318,10647,-7329,7925.0,8001.0,7876.0,7931.0,116275
2010-05-04,4858,5156,-298,22804,26434,-3630,1437,920,517,29099,32510,-3411,2765,10561,-7796,1283,1027,256,0,0,0,4048,11588,-7540,7968.0,7982.0,7848.0,7880.0,129308
2010-05-05,4897,6453,-1556,21921,27327,-5406,1266,1511,-245,28084,35291,-7207,2356,7981,-5625,2086,1014,1072,0,0,0,4442,8995,-4553,7690.0,7750.0,7649.0,7657.0,139679
2010-05-06,4594,6122,-1528,23006,25271,-2265,1261,1699,-438,28861,33092,-4231,1954,8436,-6482,2781,1177,1604,0,0,0,4735,9613,-4878,7643.0,7669.0,7512.0,7579.0,128579
2010-05-07,5546,6839,-1293,26886,26884,2,1309,1449,-140,33741,35172,-1431,3152,7426,-4274,2062,886,1176,0,0,0,5214,8312,-3098,7352.0,7547.0,7351.0,7502.0,157944
2010-05-10,5105,7195,-2090,28432,24629,3803,1325,1705,-380,34862,33529,1333,4557,7161,-2604,2647,1190,1457,0,0,0,7204,8351,-1147,7564.0,7638.0,7531.0,7637.0,104819
2010-05-11,5390,8085,-2695,32052,24651,7401,1345,1809,-464,38787,34545,4242,1752,8040,-6288,3640,1195,2445,0,0,0,5392,9235,-3843,7570.0,7697.0,7555.0,7568.0,137129
2010-05-12,5240,8081,-2841,32865,24755,8110,1325,1803,-478,39430,34639,4791,3495,9185,-5690,3850,1007,2843,0,0,0,7345,10192,-2847,7630.0,7658.0,7541.0,7587.0,125000
2010-05-13,6936,7851,-915,35941,27361,8580,1328,1281,47,44205,36493,7712,5963,8086,-2123,1600,709,891,0,0,0,7563,8795,-1232,7698.0,7777.0,7660.0,7761.0,118535
2010-05-14,6425,6916,-491,36547,29335,7212,1274,1247,27,44246,37498,6748,4540,8663,-4123,2137,1635,502,0,0,0,6677,10298,-3621,7712.0,7766.0,7702.0,7760.0,83064
2010-05-17,5378,7910,-2532,42302,34487,7815,1263,1783,-520,48943,44180,4763,5183,11293,-6110,1908,2516,-608,0,0,0,7091,13809,-6718,7680.0,7682.0,7555.0,7602.0,132831
2010-05-18,4081,8421,-4340,42177,35414,6763,1288,1873,-585,47546,45708,1838,4465,11797,-7332,1529,2474,-945,0,0,0,5994,14271,-8277,7610.0,7640.0,7576.0,7619.0,92214
2010-05-19,2744,6870,-4126,25334,24850,484,1394,2425,-1031,29472,34145,-4673,1512,6481,-4969,2344,544,1800,0,0,0,3856,7025,-3169,7518.0,7587.0,7468.0,7576.0,80404
2010-05-20,2968,9840,-6872,27304,24596,2708,1394,2724,-1330,31666,37160,-5494,1879,8160,-6281,1630,634,996,0,0,0,3509,8794,-5285,7509.0,7514.0,7356.0,7357.0,129922
2010-05-21,3235,10447,-7212,31540,23519,8021,1428,2870,-1442,36203,36836,-633,3809,8652,-4843,2725,254,2471,0,0,0,6534,8906,-2372,7164.0,7247.0,7112.0,7209.0,121989
2010-05-24,4620,10692,-6072,30912,23192,7720,1446,2780,-1334,36978,36664,314,2022,9392,-7370,3485,250,3235,0,0,0,5507,9642,-4135,7224.0,7319.0,7214.0,7274.0,100810
2010-05-25,4104,12649,-8545,32384,23531,8853,1460,3013,-1553,37948,39193,-1245,2029,10091,-8062,3391,522,2869,0,0,0,5420,10613,-5193,7188.0,7189.0,7006.0,7052.0,149343
2010-05-26,4029,12106,-8077,30802,24630,6172,1460,2452,-992,36291,39188,-2897,2092,9775,-7683,3090,827,2263,0,0,0,5182,10602,-5420,7122.0,7154.0,7045.0,7122.0,128300
2010-05-27,4399,11376,-6977,30278,23727,6551,1469,2360,-891,36146,37463,-1317,1963,9422,-7459,3295,404,2891,0,0,0,5258,9826,-4568,7103.0,7234.0,7056.0,7202.0,133780
2010-05-28,4711,12580,-7869,31739,22410,9329,1468,1617,-149,37918,36607,1311,2615,9276,-6661,4233,1244,2989,0,0,0,6848,10520,-3672,7289.0,7328.0,7221.0,7280.0,127565
2010-05-31,5126,13293,-8167,32563,21582,10981,1498,1650,-152,39187,36525,2662,3157,6717,-3560,4344,1531,2813,0,0,0,7501,8248,-747,7302.0,7333.0,7255.0,7325.0,81072
2010-06-01,5278,13595,-8317,34545,20948,13597,1481,2114,-633,41304,36657,4647,3517,7565,-4048,4418,1913,2505,0,0,0,7935,9478,-1543,7283.0,7321.0,7220.0,7244.0,131341
2010-06-02,5123,14478,-9355,38808,22385,16423,1478,2981,-1503,45409,39844,5565,3217,8569,-5352,5143,679,4464,0,0,0,8360,9248,-888,7193.0,7282.0,7101.0,7140.0,146272
2010-06-03,6750,14876,-8126,42796,24258,18538,1477,2638,-1161,51023,41772,9251,3681,6662,-2981,5439,856,4583,0,0,0,9120,7518,1602,7253.0,7341.0,7252.0,7338.0,110634
2010-06-04,6684,13840,-7156,42633,25537,17096,1472,2711,-1239,50789,42088,8701,2639,6913,-4274,5282,447,4835,0,0,0,7921,7360,561,7338.0,7348.0,7305.0,7321.0,62707
2010-06-07,6018,14837,-8819,44840,25158,19682,1447,3244,-1797,52305,43239,9066,2862,8418,-5556,6934,1497,5437,0,0,0,9796,9915,-119,7100.0,7128.0,7035.0,7097.0,128756
2010-06-08,5732,14380,-8648,44963,25458,19505,1442,3308,-1866,52137,43146,8991,2626,8245,-5619,7047,1627,5420,0,0,0,9673,9872,-199,7097.0,7139.0,7075.0,7129.0,86675
2010-06-09,5978,15069,-9091,45886,25694,20192,1449,3467,-2018,53313,44230,9083,3362,9219,-5857,7085,1905,5180,0,0,0,10447,11124,-677,7080.0,7139.0,6990.0,7038.0,125232
2010-06-10,8537,13020,-4483,45275,26596,18679,1467,3653,-2186,55279,43269,12010,3155,7511,-4356,7319,1389,5930,0,0,0,10474,8900,1574,7068.0,7164.0,7038.0,7163.0,109141
2010-06-11,9201,13634,-4433,44299,28547,15752,1449,3120,-1671,54949,45301,9648,3265,7650,-4385,7241,1297,5944,0,0,0,10506,8947,1559,7316.0,7317.0,7244.0,7293.0,84575
2010-06-14,8916,11403,-2487,43583,27501,16082,1444,3127,-1683,53943,42031,11912,4045,7606,-3561,6953,1578,5375,0,0,0,10998,9184,1814,7356.0,7395.0,7336.0,7382.0,76580
2010-06-15,8367,10000,-1633,40123,26706,13417,1445,3241,-1796,49935,39947,9988,4062,8262,-4200,7536,1624,5912,0,0,0,11598,9886,1712,7378.0,7498.0,7364.0,7459.0,93703
2010-06-17,4472,6767,-2295,27313,16356,10957,1418,2087,-669,33203,25210,7993,1381,5246,-3865,3768,62,3706,0,0,0,5149,5308,-159,7518.0,7537.0,7479.0,7519.0,57082
2010-06-18,5744,7365,-1621,28213,16931,11282,1418,2082,-664,35375,26378,8997,2129,6261,-4132,3734,222,3512,0,0,0,5863,6483,-620,7364.0,7387.0,7297.0,7352.0,96166
2010-06-21,6854,5702,1152,28076,18066,10010,1415,1818,-403,36345,25586,10759,2088,6423,-4335,3684,614,3070,0,0,0,5772,7037,-1265,7440.0,7525.0,7408.0,7523.0,114904
2010-06-22,6401,5703,698,26260,17711,8549,1392,1648,-256,34053,25062,8991,1586,6394,-4808,3701,711,2990,0,0,0,5287,7105,-1818,7480.0,7506.0,7468.0,7480.0,61354
2010-06-23,6336,5477,859,26602,23109,3493,1398,1667,-269,34336,30253,4083,1315,7328,-6013,3839,800,3039,0,0,0,5154,8128,-2974,7430.0,7478.0,7388.0,7437.0,98541
2010-06-24,6224,5603,621,26991,23063,3928,1420,1674,-254,34635,30340,4295,1412,7305,-5893,4089,695,3394,0,0,0,5501,8000,-2499,7431.0,7456.0,7398.0,7427.0,69407
2010-06-25,5186,5717,-531,26901,22105,4796,1448,2571,-1123,33535,30393,3142,1411,8500,-7089,4096,1122,2974,0,0,0,5507,9622,-4115,7341.0,7385.0,7302.0,7324.0,101937
2010-06-28,5170,5761,-591,28392,21929,6463,1435,2965,-1530,34997,30655,4342,1478,8533,-7055,4372,727,3645,0,0,0,5850,9260,-3410,7334.0,7375.0,7326.0,7362.0,57111
2010-06-29,5042,6536,-1494,26101,22661,3440,1430,3653,-2223,32573,32850,-277,1479,11220,-9741,4752,1474,3278,0,0,0,6231,12694,-6463,7393.0,7453.0,7251.0,7252.0,136712
2010-06-30,5226,6667,-1441,27572,20003,7569,1427,3748,-2321,34225,30418,3807,1413,11056,-9643,4397,1389,3008,0,0,0,5810,12445,-6635,7126.0,7168.0,7092.0,7153.0,88601
2010-07-01,4964,7328,-2364,27399,19701,7698,1442,3743,-2301,33805,30772,3033,1401,11417,-10016,4545,1567,2978,0,0,0,5946,12984,-7038,7123.0,7147.0,7061.0,7101.0,113002
2010-07-02,5286,7652,-2366,28241,19129,9112,1485,3718,-2233,35012,30499,4513,1446,9280,-7834,4977,1515,3462,0,0,0,6423,10795,-4372,7135.0,7216.0,7116.0,7165.0,105182
2010-07-05,6226,7301,-1075,28966,19149,9817,1815,2463,-648,37007,28913,8094,2698,7678,-4980,4830,1025,3805,0,0,0,7528,8703,-1175,7185.0,7325.0,7168.0,7324.0,108042
2010-07-06,6843,6020,823,29251,21573,7678,1772,2519,-747,37866,30112,7754,4183,5022,-839,4494,1102,3392,0,0,0,8677,6124,2553,7262.0,7458.0,7246.0,7456.0,124317
2010-07-07,6967,6745,222,29077,20862,8215,1922,2837,-915,37966,30444,7522,4114,4917,-803,4180,1308,2872,0,0,0,8294,6225,2069,7436.0,7455.0,7406.0,7447.0,79243
2010-07-08,8843,7391,1452,30184,23488,6696,1918,2888,-970,40945,33767,7178,4873,4797,76,4623,1881,2742,0,0,0,9496,6678,2818,7568.0,7571.0,7500.0,7532.0,96454
2010-07-09,9009,7261,1748,31100,23889,7211,1959,2835,-876,42068,33985,8083,2523,4641,-2118,4919,1645,3274,0,0,0,7442,6286,1156,7540.0,7582.0,7522.0,7566.0,70477
2010-07-12,8117,7887,230,32296,23887,8409,1996,2749,-753,42409,34523,7886,2790,4579,-1789,5298,2329,2969,0,0,0,8088,6908,1180,7590.0,7654.0,7528.0,7533.0,97622
2010-07-13,8314,7538,776,33408,23949,9459,2067,2818,-751,43789,34305,9484,2449,4617,-2168,5381,1936,3445,0,0,0,7830,6553,1277,7589.0,7603.0,7517.0,7560.0,92650
2010-07-14,8951,7364,1587,34497,24022,10475,2208,3302,-1094,45656,34688,10968,2606,4124,-1518,5239,2694,2545,0,0,0,7845,6818,1027,7660.0,7703.0,7645.0,7703.0,82523
2010-07-15,8657,7017,1640,34487,24665,9822,2208,3231,-1023,45352,34913,10439,2668,4061,-1393,5529,3327,2202,0,0,0,8197,7388,809,7677.0,7728.0,7668.0,7707.0,76060
2010-07-16,7954,7491,463,33980,24363,9617,2162,3162,-1000,44096,35016,9080,2649,4488,-1839,5932,3945,1987,0,0,0,8581,8433,148,7701.0,7715.0,7635.0,7669.0,106135
2010-07-19,7773,7602,171,33652,26276,7376,2170,3130,-960,43595,37008,6587,2297,4986,-2689,6483,4674,1809,0,0,0,8780,9660,-880,7601.0,7673.0,7591.0,7659.0,77670
2010-07-20,7942,6530,1412,34916,28139,6777,2186,2898,-712,45044,37567,7477,2070,4540,-2470,6550,4434,2116,0,0,0,8620,8974,-354,7647.0,7746.0,7635.0,7709.0,100166
2010-07-21,2768,6052,-3284,23182,16562,6620,2277,2314,-37,28227,24928,3299,973,2421,-1448,2831,832,1999,0,0,0,3804,3253,551,7758.0,7758.0,7683.0,7687.0,51616
2010-07-22,2981,6486,-3505,24525,17089,7436,2271,2223,48,29777,25798,3979,1099,3409,-2310,2524,348,2176,0,0,0,3623,3757,-134,7585.0,7614.0,7536.0,7563.0,91546
2010-07-23,3984,6194,-2210,24928,16863,8065,2332,2088,244,31244,25145,6099,1243,2160,-917,3224,441,2783,0,0,0,4467,2601,1866,7647.0,7703.0,7635.0,7680.0,83773
2010-07-26,4328,6351,-2023,24236,17154,7082,2340,2040,300,30904,25545,5359,1480,2333,-853,3172,739,2433,0,0,0,4652,3072,1580,7715.0,7728.0,7682.0,7709.0,61705
2010-07-27,4586,6067,-1481,24255,22116,2139,2522,2048,474,31363,30231,1132,1392,3537,-2145,3236,873,2363,1,0,1,4629,4410,219,7730.0,7733.0,7642.0,7657.0,84227
2010-07-28,4556,6228,-1672,28714,20629,8085,2578,2064,514,35848,28921,6927,2033,3016,-983,3107,113,2994,2,0,2,5142,3129,2013,7679.0,7732.0,7635.0,7723.0,80898
2010-07-29,5029,6052,-1023,26672,20438,6234,2574,2255,319,34275,28745,5530,1587,4152,-2565,3418,353,3065,2,0,2,5007,4505,502,7720.0,7731.0,7668.0,7707.0,80324
2010-07-30,4420,6090,-1670,28484,20287,8197,2563,2578,-15,35467,28955,6512,2214,3113,-899,3173,768,2405,2,0,2,5389,3881,1508,7685.0,7699.0,7638.0,7682.0,83628
2010-08-02,5983,5472,511,28919,20792,8127,2550,1912,638,37452,28176,9276,1984,3026,-1042,3550,321,3229,2,0,2,5536,3347,2189,7748.0,7878.0,7746.0,7870.0,88137
2010-08-03,6510,5072,1438,29160,22136,7024,2559,1718,841,38229,28926,9303,2171,3299,-1128,3319,953,2366,2,0,2,5492,4252,1240,7911.0,7916.0,7868.0,7914.0,58141
2010-08-04,5597,4599,998,28936,21412,7524,2562,1738,824,37095,27749,9346,2264,3131,-867,3302,1027,2275,2,0,2,5568,4158,1410,7886.0,7928.0,7872.0,7911.0,79056
2010-08-05,6490,4458,2032,28737,23068,5669,2565,1781,784,37792,29307,8485,2378,3270,-892,3086,1343,1743,2,0,2,5466,4613,853,7960.0,7960.0,7875.0,7913.0,88965
2010-08-06,6285,4637,1648,29132,24072,5060,2565,1771,794,37982,30480,7502,2383,3398,-1015,3165,1456,1709,2,0,2,5550,4854,696,7890.0,7932.0,7880.0,7929.0,65549
